node_id,title,voltage,lat,lng
13028,ORTUELLA 220,220,43.314172789371,-3.0374518182713
13085,PUENTELARRA 220,220,42.755782170287,-3.0485198861342
7199,SANTURCE 220,220,43.338399744209,-3.0529918441407
7201,VITORIA 220,220,42.883614343443,-2.6030418435136
7240,ZAMUDIO 220,220,43.301252330516,-2.8640628590803
7252,AYALA 220,220,43.084683900883,-3.0113443868686
7185,ARKALE 220,220,43.305040276379,-1.8430489478571
12845,IRUN 220,220,43.337859858542,-1.8117402607642
7133,AENA 220,220,40.509656790555,-3.5978670205579
7310,ALGETE 220,220,40.592767857149,-3.5520250041522
12580,ANCHUELO 220,220,40.464874822961,-3.2966944954531
7134,ARDOZ 220,220,40.441524697301,-3.4829268381569
7272,ARGANDA 220,220,40.302014482594,-3.4592199092053
7325,ARROYO DE LA VEGA 220,220,40.536015865685,-3.5966544348268
7289,BOADILLA 220,220,40.407646960454,-3.9088786486564
7285,BUENAVISTA 220,220,40.310427270089,-3.7507057836659
7353,CANILLEJAS 220,220,40.43446955211,-3.6144400959878
12716,COSLADA 220,220,40.421997079827,-3.5756151048397
12722,DAGANZO 220,220,40.553760472047,-3.4788420307051
12778,FUENCARRAL 220,220,40.519065094972,-3.6716869745628
12782,FUENLABRADA 220,220,40.276599755207,-3.7817081608559
12798,GETAFE 220,220,40.318623019602,-3.6908837640095
12904,LA TORRECILLA 220,220,40.318913473668,-3.6133778976339
